,1p_geranoil_logFC,p01_anisaldehyde_logFC,10p_p2octanol_logFC,1p_pyridine_logFC,p1_isovalericAcid_logFC,1M_nMenthol_logFC,1p_bCaryophyllene_logFC,1p_pLimonene_logFC,p01_tmt_logFC,1p_heptanal_logFC,1p_heptanoicAcid_logFC,1p_2heptanone_logFC,1p_methylSalicylate_logFC,1p_isoamylAcetate_logFC,1p_sbt_logFC,1p_isopropylTiglate_logFC,1p_4methylAC_logFC,10p_tmt_logFC,p1_tmt_logFC,1p_linalool_logFC,100p_tmt_logFC,1p_2m2t_logFC,100p_acetophenone_logFC,1p_2hexanone_logFC,1p_2phenylAlcohol_logFC,1p_ethylTiglate_logFC,1p_indole_logFC,100p_sbt_logFC,100p_ebFarnesene_logFC,1p_pDihydrocarveol_logFC,1p_acetophenone_logFC,1p_guaiacol_logFC,1p_2m2p_logFC,1p_Benzaldehyde_logFC,p1_acetophenone_logFC,1p_dimethyltrisulfide_logFC,1p_ntmt_logFC,p01_acetophenone_logFC,1p_transCinnamaldehyde_logFC,100uM_MTMT_logFC,1p_3methyl1butanethiol_logFC,1p_bDamascone_logFC,1p_pCarvone_logFC,1p_dimethylSulfide_logFC,p01_cyclopentanethiol_logFC,1p_ethylButyrate_logFC,1p_tbm_logFC,1p_tmt_logFC,p01_citral_logFC,1p_paraCresol_logFC,10p_n2octanol_logFC,1M_pMenthol_logFC,1p_butyricAcid_logFC,1p_2e3mp_logFC,1p_2hac_logFC,p01_e2butene1thiol_logFC,1p_nCarvone_logFC,1p_nDihydrocarveol_logFC,p01_sbt_logFC,77p_dhb_logFC,1p_aPinene_logFC,1p_Octanal_logFC,1p_25dmp_logFC,1p_propionicAcid_logFC,1p_diacetyl_logFC,100mM_CPD_logFC,1p_bIonone_logFC,1p_hexylTiglate_logFC,1p_citronellol_logFC,100p_2m2t_logFC,10mM_MTMT_logFC,3mM_androstenone_logFC
Olfr1023,-0.520046259228764,-0.586248975421808,-0.309842282138576,2.22001051713776,0.773401357468048,0.380232096611494,-0.846548981936867,-0.432442085804338,-0.948423791696544,0.594707760768588,0.780140946929323,-1.04077077857378,0.75321598711649,-0.129421831941599,0.305061324286547,-0.0331781942229845,-0.136990078332932,2.11343623305101,-0.451641638929323,-1.01976902090061,1.46558863707972,1.40147405299574,0.635051626075004,0.311018816176154,0.18680864025168,0.297250059314593,-0.949865703611926,1.91864970361557,0.382650087213902,0.672843546526533,-1.25618070996289,1.69127929519617,0.592867193922554,0.450672918867805,-0.187069366153095,0.328688809944319,-0.0597898296679245,-0.244503215323322,-0.917311314102188,0.380245930707331,0.55305200581457,-0.0488668776997917,1.26355459620985,0.372977665715892,-0.273411909249979,-1.36349308861846,-1.29089840257351,1.26861183979878,-0.101652739214352,2.67220267869767,0.209570114397949,-0.290925107810176,-0.293564883732832,-0.168799326877649,0.976008045259992,-1.14229312373292,-1.01286725306702,0.982882903334032,-0.189147519729919,0.19363883488602,0.424545155146661,0.162168350903133,0.0498214055453879,-0.295726815712727,-0.265627912572689,0.326712053032198,1.1693031612027,0.488942561675486,0.939805320650937,1.13847724989694,0.701361175698053,-0.17807726232431
Olfr1026,-0.734090338447154,-0.464289615396443,-0.0636544272445532,-0.207809506710541,0.629954653475264,0.271236519746018,-0.546935711453066,-0.174035734177216,0.103541358133087,-0.660282774445591,0.970790501711667,0.296162462634971,-0.18743477367239,0.417563506758772,-0.29511991553289,0.194477516902933,0.0178346540621801,-0.417283608987271,0.311017261127145,-0.143652771540041,-0.887681220230669,-0.213076986603241,0.697271853439411,-0.188894022570686,0.31205281388383,0.224600767217378,0.607509652285598,-0.840137824340077,0.294191182628659,-0.20587144182377,1.57733994379589,-0.288033588424184,-0.264988244457733,0.023189933657274,1.96081779846147,-0.0161116923516263,-0.406381393739204,-0.171185366123114,-0.287846919250586,0.424813615375449,0.401707128860217,-0.102757927549972,0.602468782329334,0.0847577728397027,-0.261026348942619,0.0508279397327723,0.139365200869742,0.243954188722445,-0.250069705333805,0.18715080667868,-0.29463201955066,-0.254399563256852,0.207608259959062,0.0318965978387379,2.65177374830151,-0.454520686264233,-0.0533920015680523,0.382368043005622,-0.284433367902502,-0.548309363715886,0.146255296166006,0.0681195070222442,0.12979267064162,-0.103690270881162,0.557095714891718,-0.314761500032193,0.122202822000342,0.166522401348342,-0.0840828082516332,-2.07028022264851,0.0241088041038669,-0.330788407297197
Olfr1029,0.599724938009991,-0.0334924263638268,-0.217117870885804,0.0180381323664959,0.774030361069309,0.454642285180335,0.22683470266124,-0.258419229553304,0.0829722766023169,0.175719670274114,2.24331191816955,-0.647851493833137,-0.556054495738409,0.639450072474265,1.28723764544151,-0.0648211634581551,-0.234631721995363,0.104552131542375,-0.0946676937459322,0.105801519948814,0.0632054090492751,-0.812961608079512,0.15101712359575,-0.0175671414281958,0.144420273143151,0.594477448577662,0.882178652611215,1.74170099894905,0.128189029884882,0.0216787375375878,-0.41303989301589,0.722780708263579,-1.04262681875284,-0.686407822713085,0.383226364880519,-0.7843811639303,1.09139896859741,-0.609466471329176,-0.787411228735818,-0.175460481573304,-0.232374724325941,0.0028269424782978,1.66886416056759,1.399633632742,-0.802696859103249,0.379280543245357,-0.114846792741026,0.116123455766067,0.364122772013432,0.453615027386674,-0.651237357208303,-0.212330108222821,0.165795984146528,-0.599110383018017,0.731539629074776,-1.02688814841861,0.586315220748351,-0.021088674673365,0.288576556194683,-0.763698127882749,0.297589095669707,-0.0514889750719729,0.0688376389155848,0.148960310722674,0.184159801863373,-0.369307152052581,1.59221151567051,0.215312081391569,0.195853919619109,0.625769697260348,-0.524064723514046,0.747976745515502
Olfr1030,-0.475218196154573,1.2796029937621,0.312907448214528,0.0299716559122909,-0.0323107515361158,-0.691643451882963,-0.168034701336843,0.440964840361049,0.268102777244238,0.43515092157974,0.82202789902651,-0.197340129447365,-0.245245135922741,0.269110247424304,-0.0804646538798895,0.322263060821,-0.330888584489971,0.157825155960852,0.137245649470129,-0.115825890324473,-0.275467437488049,-0.126309359403489,0.670025970119311,0.32356781127777,0.715545250723748,-0.727863666594994,-0.0205449441423486,-0.777784655262903,0.48379977693259,0.183704789427756,0.230119227096307,-0.206103013230842,-0.0001139076993534,-0.278362415908135,0.49775614630533,-0.195664707268321,0.122834761964232,-0.504156650825381,-0.068483336276582,0.589906263021691,0.203058848888668,0.162351083027223,-0.0354779657336666,-0.205903979782961,-0.117490516465713,-0.215528205574523,-0.032000626153459,0.0516358267672857,0.281620207660197,0.0962367764397581,0.456569396338295,-0.596272231812259,-0.15601699580113,-0.122793270386506,0.76511927660396,-0.010242094405445,-0.0220771004637811,-0.386330562505829,0.403937143786812,0.345989437637428,0.652435899490858,0.0190995388660324,-0.0478871730913255,0.677955834792015,-0.143541282281407,-0.522163867514602,0.186434472326474,0.225705785889184,-0.229560917285316,-1.88071920640745,-0.0122428035278159,-0.321175610591164
Olfr1036,0.501961445790297,-0.384906270747088,0.0471265646560913,-0.0703238292449674,-0.953455870624235,-0.402550483241015,-0.0225481724961022,0.5856784072276,-0.126281582362777,-0.206706074941225,0.924235657854241,-0.534085174179698,-0.898133167994794,-0.658197830036993,0.834349903006731,-0.165328038007215,0.476437838504043,-0.679780313434305,-0.113400101591676,-0.0326333764504476,-1.39236863666831,-0.838154150695288,1.30921292001437,0.21094608558896,0.0202962065241074,-0.793814251837312,-0.0091213846346725,0.430739937411234,0.543950084194472,0.490617930474687,-0.507484703010658,0.44886422769099,-0.652570413119149,-0.163081389089431,0.133009182796168,0.462029666073472,0.526546613200143,-0.570944156539821,-0.158995386238096,-0.268956327833201,0.467706838297976,0.405845779878006,0.162778073779603,0.723935795501451,-1.51850815157836,0.169912562646688,0.0193064475118683,-0.796826134441026,-0.26183950002702,0.242548226651765,0.153458380847354,-0.514323419682131,-0.0989024725082755,-0.405270514877002,0.410508213030081,-0.880866994247648,-0.297691710613534,0.362806522205855,-0.0277886735782939,-0.653206637738961,0.208973623449092,0.282291927503499,-0.153012630787853,0.571961550578656,0.257906452805166,-0.232393630154069,-0.0704502015818452,0.0324062640182834,0.270124999521804,-1.5825754745309,-0.559927783623324,-1.12890079880775
Olfr1037,-0.787360409186725,0.189949145801717,0.374306361416957,0.186777323223136,0.615971101713727,0.0207288605029037,0.230909510557,0.0864702003933125,0.373757224611711,0.123647679164114,0.545986227090449,-0.60588672755558,-0.398187353780695,0.431249695072742,0.516441793476497,0.129159501104941,-0.147570243064072,-0.0621542785684166,0.325036882231607,-0.0363592751190461,-1.43659498580813,-1.12781958068018,1.61637629584291,0.419001265756883,0.593202078542637,0.101197126633293,0.432657411825368,0.0754476114174878,0.431630658183408,0.169132172092186,0.419251794427852,0.510510465688366,-0.431096461232068,0.157353811387171,0.276440917983267,0.153908903764733,-0.104316070493919,-0.0114064551700523,-0.340399128814452,0.218739339818217,-0.0266590912499826,-0.161030556185409,0.17793383086689,-0.0511141846446323,-0.626266832584906,-0.28603399917216,-0.115866400588609,-0.226410141748912,0.113939230709497,-0.0223915315936333,0.209458034359122,-0.731062539666002,0.0242151461289597,-0.115961040187531,0.65279075913428,0.444079469785023,-0.0437291141840424,0.228274291768087,0.362173971827347,0.0546788257885499,0.0108725472271617,0.217932422982963,0.0870493495510081,0.63703554000624,0.687446678796481,-0.0612815065946108,0.960007363868197,0.218912086363254,0.139659388529403,-3.05014359751264,0.0079331832451947,0.194383417760792
Olfr1039,-0.847038073656295,-0.288034036062686,0.546707161368617,-0.2707756574171,-0.278957814755116,-0.194473802758555,-0.0418296756879572,-0.36572972432415,0.062640225583998,0.485832593838744,0.713579454049117,-0.154331614864161,0.235057157906668,0.0437045661187226,0.0847800960890449,0.125141015017922,-0.170999338537873,-0.257704791658078,0.610167164105656,0.105930510521426,-1.22038824441844,0.518204625771434,1.66090552123277,0.0529630182441916,-0.0608011027644043,-0.469807691442028,0.231387793723346,0.0746736330941254,0.0934233594047226,-0.437719421771605,0.10083081325732,-0.772183392790925,-0.23049287339574,0.107733662216504,0.715406433841953,0.167638875599295,0.0483541227220865,0.630046158255443,-0.553823447206613,0.317304456776051,-0.427368432876121,-0.165316511251003,0.225341201050808,-0.730858422395897,-0.122968024650791,-0.189585516949859,-0.56446853652973,-0.427605372057354,0.170011655934238,0.299444730525942,0.269406273932302,-1.34914099070864,0.0054077300052948,0.444519431385249,0.940540866677356,-0.448340360465489,-0.818267074291646,-0.300359751204637,-0.188459120562512,0.396590157249438,0.142058622031624,0.425973024096527,0.135794316606796,0.430059025946675,0.0093852928379565,1.15435376307872,-1.29599057833663,0.152415737003458,0.135965881865497,-2.42291083509115,0.325461312617678,-0.443737751285273
Olfr1042,-0.776836741981077,0.287130286123335,-0.241009084069337,0.143046096009858,0.328313628470787,-0.345147683038752,-0.143275942749048,0.516133681730438,0.155632804094613,-0.130587353205454,0.510383397545473,-0.24726346191778,-0.602044516922556,0.181368866820916,0.263162655393369,0.549167578367782,-0.169754202429047,0.101304440337608,0.427487324576403,-0.201114553705138,-0.792064207976882,-0.0965653718739087,1.3266525197274,0.227270198774039,0.483581594748685,-0.747763680772118,-0.355061937808015,-0.0342837572647988,0.364583294620234,0.214879382942849,0.127287407739264,-0.718696270768127,-0.220306562063301,-0.552738119004458,0.384367993619821,0.607888810785428,0.385606984006352,-0.0607433817178886,-0.119303506957665,0.57282553981745,-0.079268178992306,-0.0918353243379777,0.442461150494513,-0.400880570473688,-0.607744176372579,-0.100357440404095,-0.127271733010769,0.211184861857489,0.296519486154054,0.37878381497024,-0.0038493635352067,-0.25907421617806,-0.275774628346525,0.0536937013279518,0.243177711407389,-0.366442249761725,0.0098579090354185,0.343682630599771,0.213949312098878,-0.541915033480265,0.36314659397298,0.255542541572016,0.26878761583464,-0.215961151341201,0.425540884454784,0.112431108137912,0.0543175089984014,0.201524332281749,-0.205049157188301,-2.72043578647761,-0.10826737041952,-0.667049797617401
Olfr1043,-0.228673078630296,-0.424510876584299,0.124374037627782,0.409943480577076,0.208574536356298,-0.722059294465211,-0.264862680155294,0.14087061872702,-0.31024718948091,0.275112346354598,-0.194778718177889,-0.812983687777245,-0.357719279197568,0.614746753166912,0.44546196218491,0.128851352668811,-0.800694468761845,-0.252279621125836,0.188949433978284,-0.0371610223070716,0.395495253044739,-0.600375140513121,2.30380930918229,-0.0339596111004283,-0.22453271385772,-0.89582024053347,-0.0233881566819176,-0.387771217068917,-0.144448420814168,0.0309861335288436,0.0958334737192437,-0.483292683148398,-0.0238426590597259,-0.402250197399485,0.35397404755334,-0.309983669171826,0.107632557788673,0.30735921256515,0.0924021161162865,0.284300489339607,-0.102172164674359,0.2002513014982,0.655279182759639,-0.160777470054244,-0.441200086150559,-0.791024363872303,-0.370590492364381,0.181679089032064,-0.205042471604233,0.0710691808060183,-0.203186303620347,-0.412784068478236,-0.0959766034913636,-0.314650914529597,0.637646520586807,-0.349154325358075,0.0435329492469719,-0.146807265771423,0.190824900287449,0.101181085478574,0.104689890718562,0.124755669445098,0.317285142935758,-0.567321446744505,0.239190161949485,0.116240133454408,0.975465166923659,-0.366881336373477,0.19087246124989,-1.17999369403593,1.2587580892782,-0.731922219828399
Olfr1044,-1.04456879562031,0.380135667923794,0.215207167501834,0.328525209133752,-0.0305809454633514,-0.541898346122384,-0.39631526545875,0.46682360945844,0.204174750065074,0.0513733585761626,1.2196929547521,-0.360254695197905,0.0698304853389074,-0.0641679557933973,0.402051690346056,0.507222750347334,0.566412817310852,0.100872368018562,0.476680081381305,0.203745961974677,-0.488121166890204,-0.484397840181212,0.150520160054742,0.0424826331441979,2.1649038995861,0.319969537803668,0.357397497315427,-1.25426806184656,0.150096411843517,0.361015803280573,-0.277309864663422,-0.494078104633816,-0.178400015422952,-0.242366280113399,-0.206452919604132,0.544962089362683,0.0386687627729096,-0.483484957905749,0.108098565054853,0.0773333004191436,0.12340249251069,0.48109669501767,0.894567599954213,0.0419929228105601,-0.174920576691899,-0.553837398203765,0.638366955206942,-0.313351683888982,0.38102602675338,1.68936490694891,0.409707673534335,-0.434519750999866,0.24847862877149,-0.0698821112142556,0.402571477614628,0.267215272887748,-0.106386354932106,0.959826207613733,0.402118273426429,0.334594324644805,0.658576840635001,0.0286515161519799,-0.207400182579549,0.687865700624824,0.297715427295919,0.156487948796241,-0.204218342995589,0.411987048605135,-0.467675582897466,-1.78805752177452,-0.284456527047371,-0.604269556920694
Olfr1045,-0.665052290041914,0.0487908607258579,-0.321114727751108,0.267503252100036,-0.113878058348721,0.260285764497486,-0.430861329377891,-0.382732761352435,0.135256391223977,0.374021716738536,0.846392657701116,-0.249514094049757,-0.239203549721436,0.121474006688469,0.749747946227953,0.670246598582948,0.12668285377917,-0.24218725814146,0.253323419076082,-0.0606269970666505,-0.0598058240106185,-0.163599275018618,1.98888249174188,0.411005349373263,0.179644999890215,-0.20190251865494,-0.151701934369607,0.035173327082242,0.291536693119706,0.501369122782035,0.102583587836483,-0.494221888417329,0.0417343017268427,0.594053956960599,0.182384280332037,0.233350901190339,-0.23232180592019,-0.0357509188980298,-0.268875075431454,0.212539788862615,0.409562118626998,-0.638469408358301,0.267404127385909,-0.188010760365585,-0.308595317220372,-0.58059706370201,0.303425060183644,-0.0553895784227243,0.308257787319902,0.196948425753565,-0.137507122032809,-0.881353432463656,0.501271750798801,0.237991523944708,0.547335693194579,-0.246719575027596,0.0556998442324904,0.823300542567903,-0.134702656875183,-0.377796965210886,0.0828591559232299,-0.126477703891496,0.0442367245894788,-0.371412765314628,0.376772942361564,0.272379937422602,0.205819703311187,0.840830580096669,-0.0728401259115382,-0.639193728903743,-0.117691101995526,-0.421747449455646
Olfr1047,-1.27812470999418,0.302419461447985,0.301729509340735,0.188909336571155,0.627712688960605,0.97784201388905,0.250753837153678,0.0608151191344663,-0.150388446948627,-0.427485944078074,1.59724321529821,0.36530585834764,-0.328727844289603,-0.100062816336367,-0.0100800597310932,0.336128675926183,-0.18674730426455,2.71775761015783,0.279288540105269,-0.529674813312022,2.26193469374526,0.254141041132534,1.44938564202306,0.316581202125649,0.315678592613267,0.152211139004991,0.802094017227152,2.30976792024477,0.39284566882859,-0.110558773197305,0.386525967819713,0.467075853551902,-0.479687057008792,0.144757672895599,0.158434231589583,0.670105165420825,0.682213100811777,0.236635361293947,0.0704183081433054,0.587204126878319,-0.0095695304432254,-0.25881886426342,2.03027928041956,0.479997889213771,0.104374987363352,0.43836048930991,-0.382179121654936,0.690802255740957,0.3822635090512,0.381187379833313,-0.45227951574216,0.428966696794836,0.395086579128568,0.926381437885951,0.631227635322989,0.319769392653741,1.50641339517579,0.414886387601604,-0.11271380652139,-0.347717573080014,0.025116753178819,0.663887293278329,0.410134212543162,0.136798011148447,0.0826477129827695,-0.0421873040881706,0.414284006909419,-0.218779386191219,0.368507621136565,2.11258578608717,0.126988883973342,-0.0993799987844136
Olfr1048,0.0341410792096972,-0.38170122226173,-0.524459970803476,0.856426598732725,-0.81926168419374,0.530476045309765,1.03478988796338,0.493060922108122,-0.0255623443482897,-0.264751111398512,1.14744252130325,-0.452518556589724,0.478110250046425,-0.367223901451563,1.45800351640477,-0.427717224163591,-0.177600606459378,0.970543745031089,0.714953163172865,-0.566813393908751,1.28752525666508,-0.752134216374344,-0.247138206422534,-0.136841988000713,-0.0353095075373254,-0.872669302248161,0.206385421655308,1.09471837084219,0.396924807275567,0.334232806750155,-1.4309322225026,-0.720968506721206,0.0226330711292374,-0.665904780041231,0.246793833756802,0.75569138760085,-0.0309080231989403,-0.940457960787121,0.0474211936406213,0.646850901805924,0.132909258880331,-0.102230298399695,0.104977454853117,0.30620771479605,-0.158044591384604,-0.371661090232017,-0.421526063772592,0.181473735877181,-0.0231449967733696,0.70640262206549,-0.247656889659179,-0.294032436969564,-0.20921349136308,-0.0006335961438944,-0.603023600625725,0.273158242552051,0.424550662383004,0.583040502219248,-0.283892886630732,-0.417513105341806,0.492367290802458,0.418457110987394,-0.196824954582449,-0.0111420243796565,-0.677515054358729,1.23531857787408,0.674614780931898,0.125476618111813,-0.54242296364179,-0.84692656546057,-0.154260905317404,-1.74507563327749
Olfr1049,0.148182051044242,-0.469498614276152,1.67669926154851,-0.262580026314727,-0.155228923480823,-0.0709912924100065,-1.08319296026371,2.15288043847928,0.68095755085334,-0.066000064661698,3.79905015092576,-0.749716940409775,-1.49170731522152,-0.07612132353466,0.664925926287934,-0.815564576715511,-5.27561918210836,2.60872947404981,1.15436353422988,-0.284087669675859,0.771262105867857,1.989140615611,1.11162500308887,0.258931664684967,0.915316505952156,2.06172391442415,0.824269632649135,2.12914210402664,0.644639051430747,-1.20506452801007,0.220004872111464,2.23619467126465,-0.976817794369376,-0.513280135797507,-1.45026831072277,0.565266199408933,-0.441745452268718,1.2113195893348,-4.47742641363857,0.333156236597641,1.09670822864912,0.980782949453385,-0.301526016400009,-0.321906869957102,-0.353008096526872,-1.12873729374243,-0.567731928475433,1.47205479818088,-0.580593073518864,-0.449885801117113,0.885094513724079,-2.35399417699917,0.880946277169931,0.535078116566657,-0.213334793129763,0.483691619067392,0.222590140407287,1.24505876505477,0.529913449335056,0.945435495399388,1.05589291455422,0.807525099703303,-0.775488783072666,1.56669444119154,-1.27959956143547,0.832254728984041,-0.647476727376669,-0.0817938405795493,2.83356057253643,0.143192717825716,-1.12698399414421,0.199543728798252
Olfr1051,-1.47507251555241,0.369108417670424,-0.54066733429022,2.09534905755557,0.421950667628507,0.444325502994557,-2.9472270815596,1.93676877068533,-1.08825588347994,1.32738113223837,1.10438329952934,0.100411205782529,-1.26977217608691,-0.647613631733118,0.236713078941299,-0.712607710916186,-0.311245087351892,1.49004496350912,0.024238508378318,1.24280471721032,2.19352932634017,0.823752339290322,1.89258974225853,-0.417220081074935,0.0406125217803974,-0.142910163609894,0.289168837296474,2.05625349968222,0.83690671027676,1.64526664567068,1.75355661119244,-1.33610883312197,0.675180314678627,-0.0529342912632775,0.41520187436733,0.630223966530831,-0.422672468850149,0.267049825561621,-0.287938362068813,0.150227374873011,-0.0235068037404922,0.319564922139988,0.559742151011199,-1.42915071819978,-0.491515787766561,0.390074804450566,-0.565691433224682,2.57579160875859,-0.277084366421226,0.441619802015601,0.253464279095801,-1.35938006675112,-0.771123430113219,0.670521957472532,0.661973510363848,-2.03848825428696,0.761534759820046,0.858971862423276,0.675289759595855,0.27565290794119,-1.0957138949262,-0.538109502652594,-0.437216613549229,1.01534510363148,0.485315029944383,0.180234630539836,-0.663702024037683,-0.777671519298643,0.334752219515587,-1.18014636612276,-0.435814742346982,-3.40048975250621
Olfr1054,-1.05904546149209,0.0804140230484311,-0.132508701910866,0.346473036778084,0.11682414301072,-0.374176713596665,1.4613951385507,0.273188431353059,0.135107310338772,0.48332569914738,0.959296761426967,-0.16808204127156,-0.0059618644705809,-0.196648996757143,0.465433264678097,-0.373653919388334,0.260700614474383,1.67686223254015,0.0087743929155501,0.201367978596587,2.33272153040797,-0.629941944744609,2.47966362057433,0.741366476968027,0.699122492445251,0.574480495027017,-0.823431848448063,3.28115328964499,0.683023956909525,0.258236394192953,0.870576503393125,-0.349423178731544,-0.192224020036323,-0.250390174628454,0.486655262910068,0.126650954769412,0.330620602242038,0.743132836593265,0.355668395254238,-0.188307213850375,0.137562469146744,-0.45005282249386,-0.217901064319318,-0.0103074214166254,-0.339005948429133,0.250321601425519,-0.165429160548691,0.429314527721069,-0.0999014980431736,0.232133823431392,-0.396371721959119,-0.566217147305215,-0.42004476001461,3.37941299983468,0.768698207162718,-0.56612340038715,-0.0263206355656552,0.342354485426851,0.365989724288398,-0.257931033772751,0.149259758082483,0.362601761995831,0.409539250101423,-0.0279142677280472,-0.287202576313296,1.01637825630317,-0.308567524745003,0.331599451470959,-0.279537843166943,-0.0152797628830959,-0.162942801764393,-0.681855155119014
Olfr1056,-0.562491587931818,0.157715751461084,-0.283980744411286,-0.370442336682375,0.160084841250781,0.790644101926583,-0.360068047026548,0.50707171041194,-0.264028756883821,-0.426206540162012,0.83449005202562,0.132982737869226,0.191406990028819,0.286418289805988,0.569805794378279,-0.26424469589886,-0.194305176131987,-0.556192498165816,-0.556640153174619,-0.543339556020154,-0.866809233136518,-0.544592310959887,1.51719441954364,-0.412660352491846,0.232970889809197,0.103035733546923,-0.101375326557745,1.65055566646364,0.382600591532571,-0.0421903445753068,0.605363765565417,-0.0784699170722767,-0.176397027524274,0.0699777728547931,0.421070076499988,0.242612761595641,-1.08836063471936,0.152588201657698,-0.518896667038215,0.302326290727529,0.309998132322622,-0.195597919790616,1.29261386363796,-0.797225490343142,0.0140236850734792,-0.266429089692712,-0.684742261209195,-0.204680558833507,0.846218362685499,0.166130249737014,-0.100247316434922,1.57741714463297,-0.0478680213486632,-0.300052643864165,0.413703803913129,0.0586553446730424,1.02051241339382,-0.0969892069934477,0.587781319287128,-0.426407039645731,0.34761503168986,0.118617136118602,0.570371893452791,-0.0959921441149982,-0.14823475046887,-0.0548713082956627,-0.0913192899133916,-0.454341264983347,-0.146150048554254,-1.93697601496281,0.543601506512504,-0.573928049305823
Olfr1057,0.131112148240358,0.352817267135322,-0.209174358636942,-0.0993965595322992,0.640371379357178,0.343153924428206,0.96687233021013,0.588510466321557,-0.463047649888724,0.273745510555832,1.16364430353365,-0.651413333248373,-0.0781500802651137,0.55278751805476,0.987669299987944,-0.189096364691354,-0.453312342377565,-0.205975574995812,0.204349486326767,-0.330548500142768,0.6880843045576,0.184356061334505,1.46215119787387,-0.132760115445647,-0.0346998986918778,-0.376435914803279,0.445269129059653,1.54713945059022,0.537060381334714,0.737779848085406,0.116156661288953,-0.303968919882845,-0.867426161485472,-0.622721323228526,0.035141271705629,0.457908071060235,-0.0799303780315433,-0.699176529718246,-0.495183679472622,0.42209468858327,0.0299780017169036,0.301776209174483,0.547793664504273,-0.155655611647417,-0.480192690745249,-0.340984148530181,-0.374721611757116,-0.0991503972635813,0.218047406389813,0.419881552227395,-0.102413484968054,-0.0182634375991658,-0.131846298386171,-0.242473902929362,0.586736855572778,0.357438051373007,0.409504030324696,0.597263577580252,0.657240443352869,0.271209014613605,0.316072826448922,0.378093140985383,0.193624836213486,0.673231624660435,0.245878151553056,-0.0173988936351158,0.67099366150807,-0.228701117328398,-0.49719591291913,-0.490161951090143,0.165746610423849,-0.0280857570040888
Olfr1065,-0.666079237560355,0.232415730800975,0.0080018580471911,-0.237247159832063,0.124485323603803,-0.629394745847905,0.501619769355681,0.516336845136083,0.317147965094709,-0.520928219555989,1.41005308778677,-0.0332610030421494,-0.232314439353775,0.417422456786046,0.038198093529323,-0.195652971015181,-0.132858970401933,1.69030082041733,0.163773722237182,0.527564770503628,2.36621924411162,-0.215816396394884,2.13084541781884,0.0594361163212223,0.0430407149720796,0.142990180874304,0.03350244008259,1.53658017796956,0.309863939729188,0.50591376222172,0.129356296683301,-0.245696254246485,-0.326408109632592,-0.167773274543437,0.359225151613112,-0.256266621733382,-0.308718621695603,0.233215829622433,-0.146579366574204,0.250636681877393,-0.0701100285568511,0.399593705137269,0.490397533440639,-0.114323773171594,-0.336218799371561,0.0002966078499232,0.121469510655155,-0.136986934578162,-0.040626349988994,0.0640781601088316,-0.264874907949028,-0.636722532233176,0.0210057260716329,0.472514511492662,0.014179131477672,0.183774742642834,0.291027943820464,0.362538209438071,0.448453292179633,-0.278117317982232,0.373044273685147,0.441482086448157,0.226316450700867,0.616297231262021,0.64654464497081,0.543979820098132,0.294371586786536,0.149433471380759,0.0645406946948419,-0.800219897374261,-0.0323489214539167,-1.05149669670968
Olfr107,0.261732622461055,-0.252540409126343,0.529620391291573,0.258661986124776,0.0702615436258572,0.775298224769636,-0.21707426643892,0.253772798511881,-0.219536662546967,0.670572996554279,0.973847919689942,-0.731966593084796,-0.210571300173162,0.628329444062356,1.26934782935595,0.0317094986081777,-0.25297989871274,-0.694610745902828,-0.0158098711450739,-0.400155897114702,0.161885431938693,-0.290536285805524,0.163629099936239,0.305719966117389,0.0018519001036458,-0.232239218874258,0.355243176192538,2.99285133247086,0.425665423610355,0.47943408298892,0.252342308209087,-0.229844503226537,0.117137448532413,-0.415889981725529,0.283883123202319,0.116151969428647,-0.299395399411756,-0.1917840843501,0.0362708876491056,0.585303166535756,0.165620328112876,0.335544842352408,0.29061780941985,0.682729454174317,-0.925863905315535,-0.599875463752364,0.0340716734616442,0.388231970556274,-0.737953507205401,0.0521969459636659,0.559161312464016,0.573169137285541,0.276515434821451,0.266265329665541,0.310362721552679,-0.483562845167382,-0.228881657348572,0.589550827441393,0.444201237224644,0.222079715899483,0.385927395468858,0.1033495959735,0.317221277015716,0.648926972502655,0.314852029536715,0.223513860213265,0.494093005087102,0.0533168117309898,-0.11214501516547,-1.09091047029531,0.0204034938156998,-0.282460498770967
