,symbol,logFC,FDR,cid
16166,Olfr1152,0.526123060284146,0.956969467156728,637523
16167,Olfr1153,1.306264258827,0.827131323993654,637523
16168,Olfr1155,1.25288612420895,0.827131323993654,637523
16169,Olfr1160,0.343374831902453,0.993627043002467,637523
16170,Olfr1168,-0.338494647215687,0.988740381601115,637523
16171,Olfr1179,0.807656330318378,0.842198161777757,637523
16172,Olfr1180,0.764574491672629,0.882251353375956,637523
16173,Olfr1183,0.319621189900319,0.916334718752812,637523
16174,Olfr1193,0.161814682101268,0.988740381601115,637523
16175,Olfr1199,0.32205584079604,0.957975488035515,637523
16176,Olfr12,-0.0956167090176944,0.993627043002467,637523
16177,Olfr1204,0.549743342302745,0.871441950641833,637523
16178,Olfr1205,0.284578811533871,0.959869900160866,637523
16179,Olfr1206,0.204491221203299,0.993627043002467,637523
16180,Olfr1209,0.0502281172489457,1.0,637523
16181,Olfr1215,-0.788413211392058,0.827131323993654,637523
16182,Olfr1217,0.147790669541478,0.979041687385834,637523
16183,Olfr1219,0.293389614182282,0.873749857054768,637523
16184,Olfr122,0.106284114036585,0.993627043002467,637523
16185,Olfr1220,0.711015026889322,0.827131323993654,637523
16186,Olfr1223,0.491272146352351,0.940440774574506,637523
16187,Olfr1228,0.412266756881519,0.669961360386256,637523
16188,Olfr123,0.262311671094239,0.914569594812326,637523
16189,Olfr124,0.24951793171796,0.827131323993654,637523
16190,Olfr1242,0.33606861741059,0.827131323993654,637523
16191,Olfr1243,0.426957055586596,0.827131323993654,637523
16192,Olfr1246,0.0308006656283702,1.0,637523
16193,Olfr1254,2.1520583210427,1.54488340489061e-10,637523
16194,Olfr1255,0.310078750999529,0.957975488035515,637523
16195,Olfr1256,0.165456495541714,0.993627043002467,637523
16196,Olfr1257,0.0253412232022894,1.0,637523
16197,Olfr1258,-0.111999658250447,0.993627043002467,637523
16198,Olfr1259,0.124164632187647,0.993627043002467,637523
16199,Olfr1265,-0.0272494720484393,1.0,637523
16200,Olfr1269,0.192719244641604,0.993627043002467,637523
16201,Olfr1270,0.423840705133791,0.827131323993654,637523
16202,Olfr1272,0.781582331467028,0.827131323993654,637523
16203,Olfr1274,-0.176877792624754,0.959869900160866,637523
16204,Olfr1275,0.102553420388381,1.0,637523
16205,Olfr1280,0.610573522280865,0.789892165576435,637523
16206,Olfr1284,0.607375927347879,0.957975488035515,637523
16207,Olfr1286,0.790539754657441,0.827131323993654,637523
16208,Olfr1290,-0.055194377640629,1.0,637523
16209,Olfr1294,0.680379641045701,0.595960914218927,637523
16210,Olfr1295,0.0943200430537836,0.994835391180977,637523
16211,Olfr1297,0.0517628655427154,1.0,637523
16212,Olfr1299,0.538615686743256,0.789892165576435,637523
16213,Olfr13,-0.264148679385554,0.988740381601115,637523
16214,Olfr1301,0.23349482984181,0.918531062906001,637523
16215,Olfr1302,0.128158324724012,1.0,637523
16216,Olfr131,0.0182942131380899,1.0,637523
16217,Olfr1312,0.12595737821137,0.993627043002467,637523
16218,Olfr132,-0.12505428952914,0.979192947216479,637523
16219,Olfr133,-0.101504341371093,1.0,637523
16220,Olfr1333,-0.416207609730833,0.871481448905818,637523
16221,Olfr1339,0.553867831913773,0.669961360386256,637523
16222,Olfr1340,0.322660490183887,0.827131323993654,637523
16223,Olfr1341,-0.13870358507115,0.988740381601115,637523
16224,Olfr1342,0.422984581422131,0.827131323993654,637523
16225,Olfr1352,0.185844759951202,0.963570375143074,637523
16226,Olfr1353,-0.421682083005052,0.827131323993654,637523
16227,Olfr1357,0.0598064726275609,1.0,637523
16228,Olfr1359,0.244588386294063,0.956969467156728,637523
16229,Olfr136,-0.162553744062067,0.959869900160866,637523
16230,Olfr1360,0.443975595361864,0.880752910561306,637523
16231,Olfr1362,0.337064961996621,0.827131323993654,637523
16232,Olfr1364,0.368722628426456,0.827131323993654,637523
16233,Olfr1370,0.209510348031597,0.88289576077858,637523
16234,Olfr1377,0.152992363837841,0.993627043002467,637523
16235,Olfr138,-0.146628806780275,0.999922267055778,637523
16236,Olfr1380,-0.256360402760584,0.92712257651569,637523
16237,Olfr1381,-0.287537138893488,0.871481448905818,637523
16238,Olfr1382,0.463869360085752,0.827131323993654,637523
16239,Olfr1383,-0.193326731893079,0.988740381601115,637523
16240,Olfr1384,-0.288487530867698,0.827131323993654,637523
16241,Olfr1386,-0.0983611051805387,0.988740381601115,637523
16242,Olfr1388,0.325301249960948,0.871481448905818,637523
16243,Olfr1393,-0.64959912062505,0.669961360386256,637523
16244,Olfr1394,-0.0023724302668051,1.0,637523
16245,Olfr1395,-0.244520369281905,0.827131323993654,637523
16246,Olfr1396,0.314805584782559,0.827131323993654,637523
16247,Olfr141,0.34262737828534,0.94913314503313,637523
16248,Olfr1411,0.0201841181304528,1.0,637523
16249,Olfr1416,0.316476554869263,0.877896920536234,637523
16250,Olfr1419,1.07070693618099,0.669961360386256,637523
16251,Olfr1427,0.368086227706421,0.669961360386256,637523
16252,Olfr1437,-0.383926093289759,0.901548112848237,637523
16253,Olfr1443,0.778275877017077,0.361453328318869,637523
16254,Olfr1449,-0.0535584045745639,1.0,637523
16255,Olfr145,0.423340145427544,0.827131323993654,637523
16256,Olfr1451,0.268485882349773,0.993627043002467,637523
16257,Olfr1454,-1.18413070734479,0.635209989804973,637523
16258,Olfr1459,-0.109722626766394,0.999922267055778,637523
16259,Olfr146,0.223688709345226,0.993627043002467,637523
16260,Olfr1463,0.530114839100886,0.789892165576435,637523
16261,Olfr1465,0.340565753479582,0.999618780461004,637523
16262,Olfr1466,-0.415501491761816,0.956969467156728,637523
16263,Olfr1467,0.0483398534343512,1.0,637523
16264,Olfr1469,0.716223880750411,0.873749857054768,637523
16265,Olfr147,0.21624064750096,0.963570375143074,637523
16266,Olfr1471,-0.409477268482981,0.88289576077858,637523
16267,Olfr1472,0.564698233326007,0.957975488035515,637523
16268,Olfr1477,-0.655901331460522,0.827131323993654,637523
16269,Olfr1487,-0.24181884934065,0.957975488035515,637523
16270,Olfr1497,0.165623339447635,0.993627043002467,637523
16271,Olfr15,0.140060251511064,0.901548112848237,637523
16272,Olfr1500,0.492297557603159,0.827131323993654,637523
16273,Olfr1505,0.313454409480419,0.959869900160866,637523
16274,Olfr1506,0.0798171287176899,1.0,637523
16275,Olfr1507,0.403345257747304,0.736480226266792,637523
16276,Olfr1511,0.1801743523289,0.96108791897735,637523
16277,Olfr1537,0.217907875850109,0.988740381601115,637523
16278,Olfr16,0.231133846095786,0.927473005593628,637523
16279,Olfr165,0.124424667029425,0.999922267055778,637523
16280,Olfr166,0.28313867199777,0.827131323993654,637523
16281,Olfr167,0.547658295431089,0.563347267762835,637523
16282,Olfr168,0.368776885431912,0.827131323993654,637523
16283,Olfr169,0.327205591613703,0.827131323993654,637523
16284,Olfr170,0.645572402751798,0.504938240218059,637523
16285,Olfr171,0.728928768988344,0.561336578444594,637523
16286,Olfr173,-0.14742015285182,1.0,637523
16287,Olfr177,-0.135339620443846,0.996507636131282,637523
16288,Olfr180,-0.208239610764526,0.989599515235497,637523
16289,Olfr181,-0.0530028866773766,1.0,637523
16290,Olfr183,0.151785313631978,0.988740381601115,637523
16291,Olfr186,-0.0055497517009881,1.0,637523
16292,Olfr190,0.970217399164858,0.651187561404847,637523
16293,Olfr191,0.158183536263071,0.993627043002467,637523
16294,Olfr193,0.517090075776604,0.906978020369798,637523
16295,Olfr194,-0.0262836970596417,1.0,637523
16296,Olfr195,-0.172956428202753,0.993627043002467,637523
16297,Olfr196,0.30480248038611,0.956969467156728,637523
16298,Olfr198,0.335839773757931,0.988740381601115,637523
16299,Olfr199,-0.0558818168779481,1.0,637523
16300,Olfr2,0.827873322698304,0.827131323993654,637523
16301,Olfr20,0.410775149453811,0.88289576077858,637523
16302,Olfr202,-0.587415341186237,0.827131323993654,637523
16303,Olfr203,-0.373191844676878,0.99139152595632,637523
16304,Olfr204,0.630732575580549,0.88289576077858,637523
16305,Olfr205,0.272827561953018,0.956969467156728,637523
16306,Olfr206,0.318443852984773,0.988740381601115,637523
16307,Olfr211,0.106396856007482,0.973570049325229,637523
16308,Olfr212,-0.0631915189686287,1.0,637523
16309,Olfr213,0.314197774635877,0.873664903007844,637523
16310,Olfr215,0.155640834701046,0.996707752749938,637523
16311,Olfr220,0.146533966313842,0.957975488035515,637523
16312,Olfr221,0.351630584530266,0.892714989705655,637523
16313,Olfr224,0.0205319173997676,1.0,637523
16314,Olfr235,0.282301794230237,0.963570375143074,637523
16315,Olfr237,0.243690543132915,0.957975488035515,637523
16316,Olfr247,-0.514216997883936,0.88289576077858,637523
16317,Olfr251,0.319013998093263,0.957975488035515,637523
16318,Olfr259,-0.190725214359328,1.0,637523
16319,Olfr27,-0.211273109637701,0.993627043002467,637523
16320,Olfr275,0.0308520253926876,1.0,637523
16321,Olfr285,0.0987138296726982,0.973570049325229,637523
16322,Olfr286,-0.0494674583932814,1.0,637523
16323,Olfr287,0.382247070234443,0.827131323993654,637523
16324,Olfr288,0.591433679627482,0.669961360386256,637523
16325,Olfr297,0.154392340234288,0.993627043002467,637523
16326,Olfr30,0.264791233226999,0.827131323993654,637523
16327,Olfr308,0.43063758843746,0.827131323993654,637523
16328,Olfr309,0.174623151287153,0.873749857054768,637523
16329,Olfr31,-0.0843445605185075,0.993627043002467,637523
16330,Olfr311,-0.173241049995473,0.994206610137653,637523
16331,Olfr314,-0.0333432385563971,1.0,637523
16332,Olfr315,0.0838609280634746,0.994206610137653,637523
16333,Olfr316,0.133354877499694,0.993627043002467,637523
16334,Olfr317,0.0980150393075579,1.0,637523
16335,Olfr32,-0.0855664759705903,1.0,637523
16336,Olfr325,-0.249984035807513,0.956969467156728,637523
16337,Olfr328,0.0356636848051057,1.0,637523
16338,Olfr329,0.327381481532322,0.827131323993654,637523
16339,Olfr33,-0.0940158337268794,0.993627043002467,637523
16340,Olfr330,0.0668961517528447,1.0,637523
16341,Olfr332,0.205273624494287,0.918532164112258,637523
16342,Olfr338,0.968684436362496,0.827131323993654,637523
16343,Olfr346,0.518681043890114,0.827131323993654,637523
16344,Olfr350,0.146487096855709,0.996707752749938,637523
16345,Olfr351,-0.399086414607449,0.988740381601115,637523
16346,Olfr352,-1.02053955166808,0.827131323993654,637523
16347,Olfr353,0.0566167117459818,1.0,637523
16348,Olfr361,0.260181338630141,0.956969467156728,637523
16349,Olfr362,0.332947805744625,0.827131323993654,637523
16350,Olfr374,-0.008993945161551,1.0,637523
16351,Olfr376,0.306602713080277,0.876252041475474,637523
16352,Olfr381,0.131034400002095,1.0,637523
16353,Olfr390,-0.018684589275898,1.0,637523
16354,Olfr392,0.109182871195198,0.993627043002467,637523
16355,Olfr398,0.0931504753915423,0.993627043002467,637523
16356,Olfr406,-0.408122820145099,0.827131323993654,637523
16357,Olfr424,-0.019829570909068,1.0,637523
16358,Olfr429,0.543058368131647,0.834428447438512,637523
16359,Olfr43,0.234050081377502,0.88289576077858,637523
16360,Olfr434,-0.557147351131259,0.910746035964951,637523
16361,Olfr441,-0.0809770678892382,1.0,637523
16362,Olfr447,-0.37220497394378,0.988740381601115,637523
16363,Olfr46,-0.0024963735003736,1.0,637523
16364,Olfr463,0.212275163158773,0.956969467156728,637523
16365,Olfr464,0.373682653704318,0.827131323993654,637523
16366,Olfr467,0.687096482595138,0.827131323993654,637523
16367,Olfr469,0.245568833906802,0.989599515235497,637523
16368,Olfr47,-0.123598266525535,0.996707752749938,637523
16369,Olfr472,0.254390952014303,0.923900532742589,637523
16370,Olfr473,0.11839296268567,0.999922267055778,637523
16371,Olfr476,-0.253705881787742,0.929147644520825,637523
16372,Olfr477,-0.271637822363659,0.833397165416605,637523
16373,Olfr478,0.253912460973834,0.989599515235497,637523
16374,Olfr480,-0.0698274154161592,1.0,637523
16375,Olfr481,0.178703178491993,0.993627043002467,637523
16376,Olfr488,0.233220361861292,0.988740381601115,637523
16377,Olfr491,0.3888571028188,0.827131323993654,637523
16378,Olfr502,-0.0760797967410863,1.0,637523
16379,Olfr506,0.561042831758332,0.827131323993654,637523
16380,Olfr508,-0.227348423352344,0.988740381601115,637523
16381,Olfr516,0.137844990875466,0.989313617236318,637523
16382,Olfr518,0.407534974236291,0.827131323993654,637523
16383,Olfr52,-0.120267290196487,0.993627043002467,637523
16384,Olfr524,0.180640483723303,0.92712257651569,637523
16385,Olfr525,0.217845861902579,0.952145015336475,637523
16386,Olfr527,0.338661485210662,0.736480226266792,637523
16387,Olfr53,0.153880738353385,0.988740381601115,637523
16388,Olfr531,0.0789160747599575,0.993627043002467,637523
16389,Olfr532,0.248779791875345,0.967450465991065,637523
16390,Olfr536,0.217855433351736,0.757499159629391,637523
16391,Olfr558,-0.406684711708601,0.873664903007844,637523
16392,Olfr56,0.261113015512613,0.873749857054768,637523
16393,Olfr560,-0.168001736064972,0.993627043002467,637523
16394,Olfr561,-0.327492359847921,0.834428447438512,637523
16395,Olfr569,-0.0162436587763481,1.0,637523
16396,Olfr576,-0.558704510690996,0.956969467156728,637523
16397,Olfr577,-0.409591302653448,0.827131323993654,637523
16398,Olfr578,-0.276889233396841,0.873664903007844,637523
16399,Olfr59,0.171647839870276,0.957975488035515,637523
16400,Olfr599,0.0421871420356378,1.0,637523
16401,Olfr6,-0.0615401598933214,0.996707752749938,637523
16402,Olfr60,0.341863321373634,0.827131323993654,637523
16403,Olfr606,-0.21401029529453,0.959869900160866,637523
16404,Olfr61,0.216095954569122,0.956969467156728,637523
16405,Olfr610,0.195387012164346,0.957975488035515,637523
16406,Olfr611,0.538723125751637,0.827131323993654,637523
16407,Olfr612,0.842497469714187,0.669961360386256,637523
16408,Olfr615,0.193744580841476,0.959869900160866,637523
16409,Olfr618,-0.515498156105704,0.958270299005556,637523
16410,Olfr62,0.22201082879338,0.957975488035515,637523
16411,Olfr620,-0.4687834571625,0.858163948638615,637523
16412,Olfr630,-0.036692776404323,1.0,637523
16413,Olfr64,0.591944249344845,0.827131323993654,637523
16414,Olfr644,-0.109359068367476,0.993627043002467,637523
16415,Olfr646,-0.187951940658565,1.0,637523
16416,Olfr649,0.101097405470034,1.0,637523
16417,Olfr676,-0.0907617387244598,1.0,637523
16418,Olfr691,0.329937926270271,0.88862207648352,637523
16419,Olfr693,-0.02531075594612,1.0,637523
16420,Olfr694,0.07290103957812,1.0,637523
16421,Olfr695,0.0418464014428338,1.0,637523
16422,Olfr697,0.0513235846363206,1.0,637523
16423,Olfr698,0.22772996016183,0.956969467156728,637523
16424,Olfr699,0.163593493284764,1.0,637523
16425,Olfr701,0.155258573659494,0.993627043002467,637523
16426,Olfr705,0.255307144711837,0.918531062906001,637523
16427,Olfr706,-0.0100505903258558,1.0,637523
16428,Olfr707,-0.330879367684826,0.956969467156728,637523
16429,Olfr710,-0.0649335266735254,1.0,637523
16430,Olfr713,0.403830029389097,0.873749857054768,637523
16431,Olfr714,0.293722319590885,0.993627043002467,637523
16432,Olfr715,0.411086721776661,0.827131323993654,637523
16433,Olfr716,-0.176991923231274,0.989599515235497,637523
16434,Olfr720,-0.0883358472434064,0.999922267055778,637523
16435,Olfr722,-0.669929756246686,0.827131323993654,637523
16436,Olfr723,0.0667466407120497,1.0,637523
16437,Olfr724,-0.426450903421624,0.956969467156728,637523
16438,Olfr726,0.272570494534141,0.827131323993654,637523
16439,Olfr727,0.249993249149978,0.827131323993654,637523
16440,Olfr729,0.199460156531718,0.963570375143074,637523
16441,Olfr733,0.124534250852677,0.993627043002467,637523
16442,Olfr736,0.728151412446368,0.827131323993654,637523
16443,Olfr740,0.277824790061594,0.827131323993654,637523
16444,Olfr741,0.649115000430014,0.120627499560693,637523
16445,Olfr742,0.29732297842754,0.827131323993654,637523
16446,Olfr743,0.471687447886912,0.669961360386256,637523
16447,Olfr744,0.487349692375863,0.827131323993654,637523
16448,Olfr745,0.403532649727557,0.827131323993654,637523
16449,Olfr746,0.805376734110505,0.827131323993654,637523
16450,Olfr748,0.182595689223316,0.963570375143074,637523
16451,Olfr749,0.279477464802572,0.827131323993654,637523
16452,Olfr76,0.68256581273377,0.827131323993654,637523
16453,Olfr796,0.157439563746045,0.967450465991065,637523
16454,Olfr819,0.881564570438693,0.827131323993654,637523
16455,Olfr820,1.03688443436102,0.0076337649503197,637523
16456,Olfr823,0.0433481128364974,1.0,637523
16457,Olfr824,-0.163067532083832,0.993627043002467,637523
16458,Olfr830,-1.08490628090587,0.918531062906001,637523
16459,Olfr843,-0.0526376088412218,1.0,637523
16460,Olfr851,-0.0003674331937847,1.0,637523
16461,Olfr874,0.368670810674195,0.88289576077858,637523
16462,Olfr875,0.29835076506918,0.989599515235497,637523
16463,Olfr876,0.102284919298294,1.0,637523
16464,Olfr881,0.126376111971441,1.0,637523
16465,Olfr884,-0.0092349702070588,1.0,637523
16466,Olfr888,0.939385012757255,0.873749857054768,637523
16467,Olfr889,0.0380887079584529,1.0,637523
16468,Olfr890,-0.016669328081914,1.0,637523
16469,Olfr898,0.539234852135275,0.956969467156728,637523
16470,Olfr9,-0.346966123066368,0.889724630299216,637523
16471,Olfr90,-0.0939214856656434,0.999922267055778,637523
16472,Olfr901,0.13234626904785,0.993627043002467,637523
16473,Olfr902,-0.318842768313314,0.993627043002467,637523
16474,Olfr904,-0.255830691511004,0.993627043002467,637523
16475,Olfr907,-1.7494602823265,0.827131323993654,637523
16476,Olfr91,0.72313915908574,0.827131323993654,637523
16477,Olfr910,-0.0753588587229173,1.0,637523
16478,Olfr912,0.209821345977164,0.988740381601115,637523
16479,Olfr913,0.280869514308938,0.963570375143074,637523
16480,Olfr914,0.324060813699127,0.988740381601115,637523
16481,Olfr918,0.127835943696895,1.0,637523
16482,Olfr92,0.366544769247637,0.827131323993654,637523
16483,Olfr921,0.488972155486099,0.827131323993654,637523
16484,Olfr923,0.509095232353097,0.827131323993654,637523
16485,Olfr93,0.241215211419609,0.957975488035515,637523
16486,Olfr935,0.385631161588902,0.959869900160866,637523
16487,Olfr937,1.346222306561,0.669961360386256,637523
16488,Olfr948,-0.360495629751174,0.959869900160866,637523
16489,Olfr95,0.450801429301856,0.957975488035515,637523
16490,Olfr954,-0.0159423300984861,1.0,637523
16491,Olfr959,0.0719799726040573,1.0,637523
16492,Olfr968,0.177515692952763,0.993627043002467,637523
16493,Olfr972,-0.125941958933943,0.994206610137653,637523
16494,Olfr975,-0.362430562804442,0.999922267055778,637523
16495,Olfr978,-0.166744431664108,0.996707752749938,637523
16496,Olfr979,0.31111786590961,0.92712257651569,637523
16497,Olfr980,0.253840098676834,0.989599515235497,637523
16498,Olfr981,0.158621408060995,0.988740381601115,637523
16499,Olfr983,0.160229118362587,0.988740381601115,637523
16500,Olfr1,0.0845023043369618,1.0,638011
16501,Olfr1009,0.264608801637566,1.0,638011
16502,Olfr1012,-0.191257752627717,1.0,638011
16503,Olfr1013,-0.128860147718141,1.0,638011
16504,Olfr1014,-0.51372945943418,1.0,638011
16505,Olfr1015,0.0361831246543353,1.0,638011
16506,Olfr1016,-0.210900563463651,1.0,638011
16507,Olfr102,0.0873132096909019,1.0,638011
16508,Olfr1023,-0.101652739214352,1.0,638011
16509,Olfr1029,0.364122772013432,1.0,638011
16510,Olfr1030,0.281620207660197,1.0,638011
16511,Olfr1044,0.38102602675338,1.0,638011
16512,Olfr1047,0.3822635090512,1.0,638011
16513,Olfr1054,-0.0999014980431736,1.0,638011
16514,Olfr1056,0.846218362685499,1.0,638011
16515,Olfr1079,0.0981088471412013,1.0,638011
16516,Olfr1082,0.336537434723825,1.0,638011
16517,Olfr1085,0.498323297541022,1.0,638011
16518,Olfr1090,-0.53864867052836,1.0,638011
16519,Olfr1093,-0.0292941708915747,1.0,638011
16520,Olfr1094,0.666314010363912,1.0,638011
16521,Olfr1097,2.15928896878942,8.67302169144785e-12,638011
16522,Olfr11,0.467875605750099,1.0,638011
16523,Olfr110,0.0217543094268585,1.0,638011
16524,Olfr1107,0.666662094383216,1.0,638011
16525,Olfr111,0.117682490172874,1.0,638011
16526,Olfr1110,0.063139479247997,1.0,638011
16527,Olfr1113,1.35124399847081,0.710907522966975,638011
16528,Olfr1115,-0.229043955301986,1.0,638011
16529,Olfr1116,0.801053671283009,1.0,638011
16530,Olfr112,0.269205440951178,1.0,638011
16531,Olfr1121,-0.0706480675300876,1.0,638011
16532,Olfr1123,2.03040814377197,2.80323322852431e-10,638011
16533,Olfr1129,-0.449170541073222,1.0,638011
16534,Olfr1131,-0.787487546180276,1.0,638011
16535,Olfr1132,-0.0642534953149339,1.0,638011
16536,Olfr1133,0.0352241688035959,1.0,638011
16537,Olfr1134,-0.352989799666204,1.0,638011
16538,Olfr1135,-0.209004930012165,1.0,638011
16539,Olfr1138,-0.227294497779971,1.0,638011
16540,Olfr114,0.27274510101672,1.0,638011
16541,Olfr1152,0.432816038921855,1.0,638011
16542,Olfr1153,0.0495056013364749,1.0,638011
16543,Olfr1155,0.306969972773808,1.0,638011
16544,Olfr1160,-0.861448376786038,1.0,638011
16545,Olfr1168,-0.108192259579204,1.0,638011
16546,Olfr1179,0.114938465543405,1.0,638011
16547,Olfr1180,-0.417086594307367,1.0,638011
16548,Olfr1183,-0.292463977247761,1.0,638011
16549,Olfr1193,-0.289363077017038,1.0,638011
16550,Olfr1199,-0.357739310292986,1.0,638011
16551,Olfr12,-0.332948199806396,1.0,638011
16552,Olfr1204,-0.02549605409788,1.0,638011
16553,Olfr1205,-0.207723255124128,1.0,638011
16554,Olfr1206,-0.0769083957636191,1.0,638011
16555,Olfr1209,-0.142539041178297,1.0,638011
16556,Olfr1215,0.0944142210519129,1.0,638011
16557,Olfr1217,-0.0864508257158825,1.0,638011
16558,Olfr1219,0.11414206028468,1.0,638011
16559,Olfr122,0.228395666777803,1.0,638011
16560,Olfr1220,-0.352223070520563,1.0,638011
16561,Olfr1223,-0.210733638228584,1.0,638011
16562,Olfr1228,-0.202090302824116,1.0,638011
16563,Olfr123,-0.0926741622478379,1.0,638011
16564,Olfr124,-0.0167346253731087,1.0,638011
16565,Olfr1242,-0.262150873736058,1.0,638011
16566,Olfr1243,0.358661565924634,1.0,638011
16567,Olfr1246,0.133171615537819,1.0,638011
16568,Olfr1254,0.168403241894297,1.0,638011
16569,Olfr1255,0.248222481633872,1.0,638011
16570,Olfr1256,-0.155432935431322,1.0,638011
16571,Olfr1257,-0.236829989900447,1.0,638011
16572,Olfr1258,0.0663355932943303,1.0,638011
16573,Olfr1259,0.80820210813408,0.188510698679729,638011
16574,Olfr1265,-0.123136724063647,1.0,638011
16575,Olfr1269,0.189470961756121,1.0,638011
16576,Olfr1270,0.126962326033289,1.0,638011
16577,Olfr1272,-0.789762859722058,1.0,638011
16578,Olfr1274,0.137013391402745,1.0,638011
16579,Olfr1275,-0.786523846967663,1.0,638011
16580,Olfr1280,-0.244975915580589,1.0,638011
16581,Olfr1284,1.96538275547831,0.0009528984401686,638011
16582,Olfr1286,0.0125333112220842,1.0,638011
16583,Olfr1290,-0.0902496116533137,1.0,638011
16584,Olfr1294,0.0396942759145793,1.0,638011
16585,Olfr1295,0.0334673820338526,1.0,638011
16586,Olfr1297,-0.0907148408158852,1.0,638011
16587,Olfr1299,0.270384052530539,1.0,638011
16588,Olfr13,1.891174779712,4.61277359156911e-09,638011
16589,Olfr1301,-0.245248029372662,1.0,638011
16590,Olfr1302,-0.450550556645402,1.0,638011
16591,Olfr131,0.188643806190115,1.0,638011
16592,Olfr1312,0.0646323454379438,1.0,638011
16593,Olfr132,0.326720475697045,1.0,638011
16594,Olfr133,-0.601409050003634,1.0,638011
16595,Olfr1333,0.78298598258608,0.507023536051956,638011
16596,Olfr1339,-0.456962186276398,1.0,638011
16597,Olfr1340,-0.372808644501625,1.0,638011
16598,Olfr1341,-0.162218332448402,1.0,638011
16599,Olfr1342,-0.0436541623298398,1.0,638011
16600,Olfr1352,-0.229479181730159,1.0,638011
16601,Olfr1353,-0.261930796966759,1.0,638011
16602,Olfr1357,-0.0747614747382903,1.0,638011
16603,Olfr1359,-0.231422990343848,1.0,638011
16604,Olfr136,-0.138954624327399,1.0,638011
16605,Olfr1360,-0.504761824305923,1.0,638011
16606,Olfr1362,-0.108369892658878,1.0,638011
16607,Olfr1364,-0.197719047739836,1.0,638011
16608,Olfr1370,0.0537289396112284,1.0,638011
16609,Olfr1377,0.288538337999515,1.0,638011
16610,Olfr138,-0.38872672990426,1.0,638011
16611,Olfr1380,-0.327089199916293,1.0,638011
16612,Olfr1381,0.0022964757333935,1.0,638011
16613,Olfr1382,0.344418329509694,1.0,638011
16614,Olfr1383,-0.348952416539199,1.0,638011
16615,Olfr1384,-0.210211404299359,1.0,638011
16616,Olfr1386,0.0725938291713276,1.0,638011
16617,Olfr1388,-0.110921966775777,1.0,638011
16618,Olfr1393,-0.477817068049262,1.0,638011
16619,Olfr1394,0.20950633609038,1.0,638011
16620,Olfr1395,0.0229348291561195,1.0,638011
16621,Olfr1396,0.103169047098322,1.0,638011
16622,Olfr141,-0.0108388233889193,1.0,638011
16623,Olfr1411,-0.0073876601808206,1.0,638011
16624,Olfr1416,-0.470791562682078,1.0,638011
16625,Olfr1419,-0.468592217472661,1.0,638011
16626,Olfr1427,0.0181488537298059,1.0,638011
16627,Olfr1437,0.183227006001567,1.0,638011
16628,Olfr1443,0.0091346062009524,1.0,638011
16629,Olfr1449,0.248677105771472,1.0,638011
16630,Olfr145,0.0992848221760052,1.0,638011
16631,Olfr1451,0.925227505177361,1.0,638011
16632,Olfr1454,-0.322370521379792,1.0,638011
16633,Olfr1459,0.03076088863207,1.0,638011
16634,Olfr146,0.605622135928795,1.0,638011
16635,Olfr1463,-0.951401502815085,2.57778519969479e-06,638011
16636,Olfr1465,-0.672570345900132,1.0,638011
16637,Olfr1466,0.0892063374162428,1.0,638011
16638,Olfr1467,-0.449977950506137,1.0,638011
16639,Olfr1469,0.1965392962448,1.0,638011
16640,Olfr147,0.546170324319394,1.0,638011
16641,Olfr1471,0.0998743330854075,1.0,638011
16642,Olfr1472,0.301048782799451,1.0,638011
16643,Olfr1477,0.218808112630129,1.0,638011
16644,Olfr1487,1.16582919279515,0.0383252331335567,638011
16645,Olfr1497,0.355866683227696,1.0,638011
16646,Olfr15,0.0276383628744964,1.0,638011
16647,Olfr1500,0.159512753881168,1.0,638011
16648,Olfr1505,0.329896426062079,1.0,638011
16649,Olfr1506,1.08531737990788,1.0,638011
16650,Olfr1507,-0.369177913334533,1.0,638011
16651,Olfr1511,-0.150051358364808,1.0,638011
16652,Olfr1537,0.123077758429044,1.0,638011
16653,Olfr16,-0.0182470323951282,1.0,638011
16654,Olfr165,-0.0790005306175768,1.0,638011
16655,Olfr166,-0.37564013301058,0.188510698679729,638011
16656,Olfr167,-0.350096213022766,1.0,638011
16657,Olfr168,-0.469425716125963,0.507116532516587,638011
16658,Olfr169,-0.377562508745332,1.0,638011
16659,Olfr170,-0.262920035270731,1.0,638011
16660,Olfr171,-0.955441623518696,0.0294961253777917,638011
16661,Olfr173,-0.371201895271465,1.0,638011
16662,Olfr177,0.205623962609509,1.0,638011
16663,Olfr180,-0.068775233681712,1.0,638011
16664,Olfr181,0.075951056693705,1.0,638011
16665,Olfr183,-0.374833348891493,1.0,638011
16666,Olfr186,-0.398975045384428,1.0,638011
16667,Olfr190,-0.532735647437731,1.0,638011
16668,Olfr191,-0.482088910524008,1.0,638011
16669,Olfr193,0.134294987646383,1.0,638011
16670,Olfr194,-0.30813464862823,1.0,638011
16671,Olfr195,-0.344929780674556,1.0,638011
16672,Olfr196,0.865855607864999,0.400065807467242,638011
16673,Olfr198,-0.148682189854253,1.0,638011
16674,Olfr199,0.490705413180223,1.0,638011
16675,Olfr2,0.0598242245295906,1.0,638011
16676,Olfr20,-0.358591973037031,1.0,638011
16677,Olfr202,-0.41433181900995,1.0,638011
16678,Olfr203,1.50057332091279,0.434646391003866,638011
